Identity,Type,Source,Source Owner,Account Name,Entitlement Name,Display Name,Description,Decision Comments,Status,Recipient,Requester,Completed,Comments
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Qiong Wu (412584),Entitlement,Database Access Review,Peter Fictum (100254),dc1\qwu,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2024, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2024, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Bryan Focht (202136),,
Tianyi Guo (441705),Entitlement,Database Access Review,Peter Fictum (100254),dc1\tguo,Entitlement,"Server: A2PWFKSQL01, Database: fortKnox, DB Role: db_owner, Status: Enabled, Via AD Group: platapi","Server: A2PWFKSQL01, Database: fortKnox, DB Role: db_owner, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Jacob Brooks (403672),Entitlement,Database Access Review,Peter Fictum (100254),dc1\jbrooks2,Entitlement,"Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi","Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
Tianyi Guo (441705),Entitlement,Database Access Review,Peter Fictum (100254),dc1\tguo,Entitlement,"Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi","Server: P3PWFKSQL02, Database: fortKnox, DB Role: db_datawriter, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
zY0gime2FxOc8y9 zY0gime2FxOc8y9 (zY0gime2FxOc8y9),Entitlement,Database Access Review,Peter Fictum (100254),zy0gime2fxoc8y9,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
nio98fnESFnfRS4 nio98fnESFnfRS4 (nio98fnESFnfRS4),Entitlement,Database Access Review,Peter Fictum (100254),nio98fnesfnfrs4,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
dc1\eng-techrisk dc1\eng-techrisk (dc1\eng-techrisk),Entitlement,Database Access Review,Peter Fictum (100254),dc1\eng-techrisk,Entitlement,"Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_securityadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_securityadmin, Status: Enabled","Group no longer requires this database permissions, however, note that access was authorized up until removal. RITM2876904 submitted to remove access.",Finished,Peter Fictum (100254),Brittany Randall (200303),"2/27/26, 9:03 PM",
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
k44F91794CE7A4C k44F91794CE7A4C (k44F91794CE7A4C),Entitlement,Database Access Review,Peter Fictum (100254),k44f91794ce7a4c,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Rahul Maurya (421405),Entitlement,Database Access Review,Peter Fictum (100254),dc1\rmaurya,Entitlement,"Server: P3PWPSQL02, Database: gdDelayedPayment, DB Role: db_owner, Status: Enabled","Server: P3PWPSQL02, Database: gdDelayedPayment, DB Role: db_owner, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
f3AE2765F486D4B f3AE2765F486D4B (f3AE2765F486D4B),Entitlement,Database Access Review,Peter Fictum (100254),f3ae2765f486d4b,Entitlement,"Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_datawriter, Status: Enabled","Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\0260a547d89cecm dc1\0260a547d89cecm (dc1\0260a547d89cecm),Entitlement,Database Access Review,Peter Fictum (100254),dc1\0260a547d89cecm,Entitlement,"Server: A2PWHYDRASQL01, Database: WorkdayConversion, DB Role: db_datawriter, Status: Enabled","Server: A2PWHYDRASQL01, Database: WorkdayConversion, DB Role: db_datawriter, Status: Enabled","Refer to RITM2878172, RITM2878174 for MSSQL Removal Tickets",Open,Peter Fictum (100254),Brittany Randall (200303),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5p8ey1vw4r5v2d3wx4cr goon_01j1tq5p8ey1vw4r5v2d3wx4cr (goon_01j1tq5p8ey1vw4r5v2d3wx4cr),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5p8ey1vw4r5v2d3wx4cr,Entitlement,"Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2009, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2009, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5p8ey1vw4r5v2d3wx4cr goon_01j1tq5p8ey1vw4r5v2d3wx4cr (goon_01j1tq5p8ey1vw4r5v2d3wx4cr),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5p8ey1vw4r5v2d3wx4cr,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
f0uZ6ZVyDG0O1OC f0uZ6ZVyDG0O1OC (f0uZ6ZVyDG0O1OC),Entitlement,Database Access Review,Peter Fictum (100254),f0uz6zvydg0o1oc,Entitlement,"Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01hzg5v5ftkcf3bvc4gzrgwn9d goon_01hzg5v5ftkcf3bvc4gzrgwn9d (goon_01hzg5v5ftkcf3bvc4gzrgwn9d),Entitlement,Database Access Review,Peter Fictum (100254),goon_01hzg5v5ftkcf3bvc4gzrgwn9d,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
oDD15A7AED8D148 oDD15A7AED8D148 (oDD15A7AED8D148),Entitlement,Database Access Review,Peter Fictum (100254),odd15a7aed8d148,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1d6ks6wbrawe1gmpcthaqg1 goon_01j1d6ks6wbrawe1gmpcthaqg1 (goon_01j1d6ks6wbrawe1gmpcthaqg1),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1d6ks6wbrawe1gmpcthaqg1,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1fpanf692rtz7k14a73mdpr goon_01j1fpanf692rtz7k14a73mdpr (goon_01j1fpanf692rtz7k14a73mdpr),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1fpanf692rtz7k14a73mdpr,Entitlement,"Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
nMo0jUb56543Csa nMo0jUb56543Csa (nMo0jUb56543Csa),Entitlement,Database Access Review,Peter Fictum (100254),nmo0jub56543csa,Entitlement,"Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
kD2603DA7BAC743 kD2603DA7BAC743 (kD2603DA7BAC743),Entitlement,Database Access Review,Peter Fictum (100254),kd2603da7bac743,Entitlement,"Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0v4sm3snbfdmfxsqcntkpnm goon_01j0v4sm3snbfdmfxsqcntkpnm (goon_01j0v4sm3snbfdmfxsqcntkpnm),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0v4sm3snbfdmfxsqcntkpnm,Entitlement,"Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Nandakumar Babu (208300),,
LinkServer_User LinkServer_User (LinkServer_User),Entitlement,Database Access Review,Peter Fictum (100254),linkserver_user,Entitlement,"Server: A2PWFKSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWFKSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2006, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2006, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Qiong Wu (412584),Entitlement,Database Access Review,Peter Fictum (100254),dc1\qwu,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Bryan Focht (202136),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
e505a4c58aba379e76939c8ed1f71832 e505a4c58aba379e76939c8ed1f71832 (e505a4c58aba379e76939c8ed1f71832),Entitlement,Database Access Review,Peter Fictum (100254),e505a4c58aba379e76939c8ed1f71832,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2020, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
s66F06DA8D027EB s66F06DA8D027EB (s66F06DA8D027EB),Entitlement,Database Access Review,Peter Fictum (100254),s66f06da8d027eb,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: P3PWPSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB","Server: P3PWPSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1tq5qz035qxrd2h2vyyweza goon_01j1tq5qz035qxrd2h2vyyweza (goon_01j1tq5qz035qxrd2h2vyyweza),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5qz035qxrd2h2vyyweza,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
